MOVE ID 5 and 6,Action ID,anim id,file id,manual description ,,MOVE ID 5 and 6,Action ID,anim id,file id,manual description ,,MOVE ID 5 and 6,Action ID,anim id,file id,manual description 
C5 5E,HC_STAG_SPIN_L,A8 23,A8 03,ANIM: strong low hit from right -> fall onto all 4 -> stand up,,35 61,HC_DN_UP_HEAD_S,64 23,64 03,ANIM: OG84-ish hit? -> short slide -> G24-ish?,,A5 63,HC_BOUND_HIT0_DWNTHR,26 20,26 00,ANIM: fall down and low bounce back (G26)
C6 5E,HC_STAG_SPIN_L_F,A9 23,A9 03,ANIM: strong low hit from left -> fall onto butt -> stand up,,36 61,HC_DN_UP_HEAD_S_F,64 23,64 03,ANIM: OG84-ish hit? -> short slide -> G24-ish?,,A6 63,HC_AIR_BNDCOMBO_UP_BAY_3K,DC 22,DC 02,ANIM: continue falling down (G84-ish) -> moderate bounce off ground -> G84
C7 5E,HC_STAG_LK_L,AA 23,AA 03,ANIM: strong low hit -> stumble back on all 4 -> stand up,,37 61,HC_DN_UP_FOOT_S,66 23,66 03,ANIM: get bumped into crowd and pushed back?,,A7 63,HC_NEWDWN_AIR_BAY_3K,E7 23,E7 03,ANIM: G84 idle -> tiny bounce back -> G84 idle (ground poke)
C8 5E,HC_STAG_LK_L_F,AA 23,AA 03,ANIM: strong low hit -> stumble back on all 4 -> stand up,,38 61,HC_DN_UP_FOOT_S_F,66 23,66 03,ANIM: get bumped into crowd and pushed back?,,A8 63,HC_TAG_PB_AIR_Y,81 2C,81 0C,"ANIM: DOA5 critical burst (crumple KO stun, stand for a second, fall forward G26)"
C9 5E,HC_STAG_BK_FACE_S,AC 23,AC 03,ANIM: weak BT high hit (no turn around),,39 61,HC_DN_UP_SIDE_FR_S,68 23,68 03,ANIM: G84-ish idle to G24-ish idle?,,A9 63,HC_STAG_FACE_JAN_6HAK,B0 24,B0 04,ANIM: idle -> high hit KO -> fall down + half roll back -> G82 idle start
CA 5E,HC_STAG_BK_FACE_S_F,AC 23,AC 03,ANIM: weak BT high hit (no turn around),,3A 61,HC_DN_UP_SIDE_FR_S_F,6A 23,6A 03,ANIM: OG82-ish take hit -> OG22 idle start?,,AA 63,HC_DN_UP_HEAD_STMP_M,AB 24,AB 04,ANIM: OG84-ish hit + push forward + half roll -> OG24 idle start
CB 5E,HC_STAG_BK_BODY_S,AD 23,AD 03,ANIM: moderate BT mid hit (no turn around),,3B 61,HC_DN_UP_SIDE_BK_S,68 23,68 03,ANIM: G84-ish idle to G24-ish idle?,,AB 63,HC_DN_UP_HEAD_STMP_M_F,AB 24,AB 04,ANIM: OG84-ish hit + push forward + half roll -> OG24 idle start
CC 5E,HC_STAG_BK_BODY_S_F,AD 23,AD 03,ANIM: moderate BT mid hit (no turn around),,3C 61,HC_DN_UP_SIDE_BK_S_F,6A 23,6A 03,ANIM: OG82-ish take hit -> OG22 idle start?,,AC 63,HC_DN_UP_FOOT_STMP_M,A6 24,A6 04,ANIM: G84-ish hit + pushback -> G84 idle start
CD 5E,HC_PILLAR_EDGE_F,BC 23,BC 03,ANIM: slow 360deg spin CCW and stumble back,,3D 61,HC_DN_UP_FINISH,DD 22,DD 02,ANIM: G84 -> take gut hit -> cover gut and pass out,,AD 63,HC_DN_UP_FOOT_STMP_M_F,A6 24,A6 04,ANIM: G84-ish hit + pushback -> G84 idle start
CE 5E,HC_PILLAR_EDGE_F_F,BD 23,BD 03,ANIM: slow 360deg spin CW and stumble back,,3E 61,HC_DN_UP_FINISH_F,DD 22,DD 02,ANIM: G84 -> take gut hit -> cover gut and pass out,,AE 63,HC_DN_UP_SIDE_FR_STMP_M,AD 24,AD 04,ANIM: OG84-ish hit from right? -> OG24 idle start
CF 5E,HC_STAG_P_FURA,B1 20,B1 00,ANIM: hch stumble back,,3F 61,HC_DN_UP_SML_FINISH,66 20,66 00,ANIM: G84 ground poke -> G84,,AF 63,HC_DN_UP_SIDE_FR_STMP_M_F,AC 24,AC 04,ANIM: OG84-ish hit from left? -> OG24 idle start
D0 5E,HC_STAG_P_FURA_F,B1 20,B1 00,ANIM: hch stumble back,,40 61,HC_DN_UP_SML_FINISH_F,66 20,66 00,ANIM: G84 ground poke -> G84,,B0 63,HC_DN_UP_SIDE_BK_STMP_M,AD 24,AD 04,ANIM: OG84-ish hit from right? -> OG24 idle start
D1 5E,HC_STAG_GB_L,DE 23,DE 03,ANIM: take strong front mid hit -> get knocked back to crouching/sitting state -> stand up,,41 61,HC_DN_DO_HEAD_S,71 23,71 03,ANIM: G26 take weak hit from left -> rotate ~30deg cw -> G26,,B1 63,HC_DN_UP_SIDE_BK_STMP_M_F,AC 24,AC 04,ANIM: OG84-ish hit from left? -> OG24 idle start
D2 5E,HC_STAG_GB_L_F,DE 23,DE 03,ANIM: take strong front mid hit -> get knocked back to crouching/sitting state -> stand up,,42 61,HC_DN_DO_HEAD_S_F,71 23,71 03,ANIM: G26 take weak hit from left -> rotate ~30deg cw -> G26,,B2 63,HC_DN_DO_HEAD_STMP_M,BE 24,BE 04,ANIM: G26-ish (or A26?) hit from top -> bounce + pushback -> G26 idle start
D3 5E,HC_STAG_SIRI_S,F5 23,F5 03,ANIM: forced sit down -> step back + stand up,,43 61,HC_DN_DO_FOOT_S,73 23,73 03,ANIM: OG26-ish take weak hit from right -> rotate ~30deg CCW -> OG26,,B3 63,HC_DN_DO_HEAD_STMP_M_F,BE 24,BE 04,ANIM: G26-ish (or A26?) hit from top -> bounce + pushback -> G26 idle start
D4 5E,HC_STAG_SIRI_S_F,F5 23,F5 03,ANIM: forced sit down -> step back + stand up,,44 61,HC_DN_DO_FOOT_S_F,73 23,73 03,ANIM: OG26-ish take weak hit from right -> rotate ~30deg CCW -> OG26,,B4 63,HC_DN_DO_FOOT_STMP_M,BF 24,BF 04,ANIM: OG26-ish (or OA26?) hit from top -> bounce + push forward -> OG26 idle start
D5 5E,HC_STAG_UPPER_NEW_L,F6 23,F6 03,ANIM: lift stun,,45 61,HC_DN_DO_SIDE_FR_S,77 23,77 03,ANIM: G26-ish take modarate hit from right -> G86,,B5 63,HC_DN_DO_FOOT_STMP_M_F,BF 24,BF 04,ANIM: OG26-ish (or OA26?) hit from top -> bounce + push forward -> OG26 idle start
D6 5E,HC_STAG_UPPER_NEW_L_F,F6 23,F6 03,ANIM: lift stun,,46 61,HC_DN_DO_SIDE_FR_S_F,75 23,75 03,ANIM: G26-ish take moderate hit from left -> G86,,B6 63,HC_DN_DO_SIDE_FR_STMP_M,C1 24,C1 04,ANIM: G26-ish hit from right -> get pushed to left -> G26 idle start
D7 5E,HC_KNEE_NEW_L,F7 23,F7 03,ANIM: lift/gut jump stun,,47 61,HC_DN_DO_SIDE_BK_S,77 23,77 03,ANIM: G26-ish take modarate hit from right -> G86,,B7 63,HC_DN_DO_SIDE_FR_STMP_M_F,C0 24,C0 04,ANIM: G26-ish hit from left -> get pushed to right -> G26 idle start
D8 5E,HC_KNEE_NEW_L_F,F7 23,F7 03,ANIM: lift/gut jump stun,,48 61,HC_DN_DO_SIDE_BK_S_F,75 23,75 03,ANIM: G26-ish take moderate hit from left -> G86,,B8 63,HC_DN_DO_SIDE_BK_STMP_M,C1 24,C1 04,ANIM: G26-ish hit from right -> get pushed to left -> G26 idle start
D9 5E,HC_KNEE_NEW,F8 23,F8 03,ANIM: lift/gut jump stun (again),,49 61,HC_DN_DO_FINISH,DE 22,DE 02,ANIM: G26 -> take back hit -> roll around in pain and pass out,,B9 63,HC_DN_DO_SIDE_BK_STMP_M_F,C0 24,C0 04,ANIM: G26-ish hit from left -> get pushed to right -> G26 idle start
DA 5E,HC_KNEE_NEW_F,F8 23,F8 03,ANIM: lift/gut jump stun (again),,4A 61,HC_DN_DO_FINISH_F,DE 22,DE 02,ANIM: G26 -> take back hit -> roll around in pain and pass out,,BA 63,HC_AIR_KIRI_SHORT_AF,FE 20,FE 00,ANIM: idle -> launch back & short quick spin -> airborne G24-ish fly down (no root motion)
DB 5E,HC_STAG_CR_UPPER,F9 23,F9 03,ANIM: crouch idle -> lift stun,,4B 61,HC_DN_DO_SML_FINISH,69 20,69 00,ANIM: G26 ground poke -> G26,,BB 63,HC_AIR_KIRI_SHORT_AB,FF 20,FF 00,ANIM: bt idle -> launch forward & short quick spin -> airborne G86-ish fly down (no root motion)
DC 5E,HC_STAG_CR_UPPER_F,F9 23,F9 03,ANIM: crouch idle -> lift stun,,4C 61,HC_DN_DO_SML_FINISH_F,69 20,69 00,ANIM: G26 ground poke -> G26,,BC 63,HC_NO_UKEMI_BOUND,38 22,38 02,ANIM: idle -> fall down + bounce back -> G26
DD 5E,HC_STAG_CR_UPPER_L,FA 23,FA 03,ANIM: crouch idle -> lift stun (again),,4D 61,HC_DN_UP_HEAD_CAR,90 23,90 03,ANIM: OG84-ish take hit -> small bounce + wake up and turn around,,BD 63,HC_NO_UKEMI_BOUND_B,74 22,74 02,ANIM: opponent bt idle -> fall down and bounce forward -> OG84
DE 5E,HC_STAG_CR_UPPER_L_F,FA 23,FA 03,ANIM: crouch idle -> lift stun (again),,4E 61,HC_DN_UP_HEAD_CAR_F,90 23,90 03,ANIM: OG84-ish take hit -> small bounce + wake up and turn around,,BE 63,HC_AIR_NO_UKEMI,3E 22,3E 02,ANIM: airborne G84-ish -> accelerate down? (no root motion)
DF 5E,HC_SLIP_STD_F,88 21,88 01,ANIM: heavy front mid hit (short slip stun?..),,4F 61,HC_DN_UP_FOOT_CAR,8E 23,8E 03,"ANIM: G84 -> take hit -> back""flip"" + wake up",,BF 63,HC_AIR_NO_UKEMI_B,F9 21,F9 01,"ANIM: ??? very short, looks broken, remind of limbo but isnt it. Some vertical hit down?"
E0 5E,HC_SLIP_STD_FL,88 21,88 01,ANIM: heavy front mid hit (short slip stun?..),,50 61,HC_DN_UP_FOOT_CAR_F,8E 23,8E 03,"ANIM: G84 -> take hit -> back""flip"" + wake up",,C0 63,HC_STAG_D_BODY_DOWN,E4 2C,E4 0C,ANIM: crumple gut stun -> fall towards camera -> G22
E1 5E,HC_SLIP_STD_B,89 21,89 01,ANIM: heavy back mid hit (short slip stun?..),,51 61,HC_DN_UP_SIDE_FR_CAR,8F 23,8F 03,"ANIM: OG84-ish take hit, roll to left and wake up and face P1?",,C1 63,HC_STAG_SOFU_DOWN,E5 2C,E5 0C,ANIM: crumple KO stun -> fall back -> G84
E2 5E,HC_SLIP_STD_BL,89 21,89 01,ANIM: heavy back mid hit (short slip stun?..),,52 61,HC_DN_UP_SIDE_FR_CAR_F,91 23,91 03,"ANIM: OG82-ish take hit, roll to right and wake up and face P1?",,C2 63,HC_STAG_BSOFU_DOWN,E6 2C,E6 0C,ANIM: bt? hit from behind -> fall forward onto knees -> G26
E3 5E,HC_SLIP_STD_R,89 21,89 01,ANIM: heavy back mid hit (short slip stun?..),,53 61,HC_DN_UP_SIDE_BK_CAR,8F 23,8F 03,"ANIM: OG84-ish take hit, roll to left and wake up and face P1?",,C3 63,HC_STAG_HASA_DOWN,E7 2C,E7 0C,"ANIM: DOA5 critical burst (crumple KO stun, stand for a second, fall forward G26)"
E4 5E,HC_SLIP_STD_L,89 21,89 01,ANIM: heavy back mid hit (short slip stun?..),,54 61,HC_DN_UP_SIDE_BK_CAR_F,91 23,91 03,"ANIM: OG82-ish take hit, roll to right and wake up and face P1?",,C4 63,HC_STAG_BHASA_DOWN,E8 2C,E8 0C,ANIM: crumple limbo stun -> OG84
E5 5E,HC_SLIP_SIT_F,8A 21,8A 01,ANIM: heavy front hit hit (short slip stun?.. again),,55 61,HC_DN_DO_HEAD_CAR,92 23,92 03,ANIM: G26-ish take hit -> small bounce back + wake up,,C5 63,HC_STAG_MHOOK_DOWN,E9 2C,E9 0C,ANIM: crumple gut stun (hit from right) -> step left -> fall down (OG24)
E6 5E,HC_SLIP_SIT_FL,8A 21,8A 01,ANIM: heavy front hit hit (short slip stun?.. again),,56 61,HC_DN_DO_HEAD_CAR_F,92 23,92 03,ANIM: G26-ish take hit -> small bounce back + wake up,,C6 63,HC_STAG_MHOOK_F_DOWN,EA 2C,EA 0C,ANIM: crumple limbo stun (hit from left) -> step right -> turn around and fall down (G86)
E7 5E,HC_SLIP_SIT_B,8B 21,8B 01,ANIM: heavy back mid hit (short slip stun?.. again),,57 61,HC_DN_DO_FOOT_CAR,93 23,93 03,"ANIM: OG26-ish take hit -> front""flip"" -> wake up + turn around",,C7 63,HC_STAG_LBODY_DOWN,EB 2C,EB 0C,ANIM: ch crouch fatal stun -> lie down for a sec -> G24
E8 5E,HC_SLIP_SIT_BL,8B 21,8B 01,ANIM: heavy back mid hit (short slip stun?.. again),,58 61,HC_DN_DO_FOOT_CAR_F,93 23,93 03,"ANIM: OG26-ish take hit -> front""flip"" -> wake up + turn around",,C8 63,HC_STAG_LK_DOWN,EC 2C,EC 0C,ANIM: crumple KO stun (high hit from left) -> fall towards camera -> half roll back to G82
E9 5E,HC_SLIP_SIT_R,8B 21,8B 01,ANIM: heavy back mid hit (short slip stun?.. again),,59 61,HC_DN_DO_SIDE_FR_CAR,94 23,94 03,ANIM: G26-ish take strong hit from right -> roll left -> wake up and face P2 (turn ~90deg CW),,C9 63,HC_STAG_LK_F_DOWN,ED 2C,ED 0C,ANIM: crumple KO stun (high hit from left) -> fall away from camera -> half roll back to G28
EA 5E,HC_SLIP_SIT_L,8B 21,8B 01,ANIM: heavy back mid hit (short slip stun?.. again),,5A 61,HC_DN_DO_SIDE_FR_CAR_F,95 23,95 03,ANIM: G26-ish take srtong hit from left -> roll right -> wake up and face P2 (turn ~90deg CCW),,CA 63,HC_STAG_MK5_DOWN,EE 2C,EE 0C,ANIM: crumple gut stun (hit from right) -> step left -> fall down (OG24)
EB 5E,HC_SLIP_D_BODY,B3 21,B3 01,ANIM: crumple gut stun -> fall towards camera -> G22,,5B 61,HC_DN_DO_SIDE_BK_CAR,94 23,94 03,ANIM: G26-ish take strong hit from right -> roll left -> wake up and face P2 (turn ~90deg CW),,CB 63,HC_STAG_MK5_F_DOWN,EF 2C,EF 0C,ANIM: crumple limbo stun (hit from left) -> step right -> turn around and fall down (G86)
EC 5E,HC_SLIP_D_BODY_F,B3 21,B3 01,ANIM: crumple gut stun -> fall towards camera -> G22,,5C 61,HC_DN_DO_SIDE_BK_CAR_F,95 23,95 03,ANIM: G26-ish take srtong hit from left -> roll right -> wake up and face P2 (turn ~90deg CCW),,CC 63,HC_STAG_HI_KICK_DOWN,F0 2C,F0 0C,ANIM: high hit from left -> crumple KO stun -> fall towards camera -> G82
ED 5E,HC_SLIP_UPPER,B4 21,B4 01,ANIM: lift stun -> slip -> stand back up (and a bit to right?),,5D 61,HC_FIRE_R,5A 23,5A 03,ANIM: idle -> heavy high hit from right -> sideflip -> G82,,CD 63,HC_STAG_LKC_AL_DOWN,F1 2C,F1 0C,ANIM: KO stun -> fall forward -> G26 idle start
EE 5E,HC_SLIP_UPPER_F,B5 21,B5 01,ANIM: lift stun -> slip -> stand back up (and a bit to left),,5E 61,HC_FIRE_L,5B 23,5B 03,ANIM: idle -> heavy high hit from left -> sideflip -> G88,,CE 63,HC_STAG_FACE_K_M_DOWN,F2 2C,F2 0C,ANIM: KO stun high hit from left - fall to right -> half roll back -> G82 idle start
EF 5E,HC_SLIP_SOFU,51 20,51 00,ANIM: crumple KO stun -> fall back -> G84,,5F 61,HC_DN_UP_HEAD_M,A7 24,A7 04,ANIM: OG84-ish hit + push forward -> OG84 idle start,,CF 63,HC_STAG_FACE_K_L_DOWN,F3 2C,F3 0C,ANIM: lift stun KO - fall forward -> G26
F0 5E,HC_SLIP_SOFU_F,51 20,51 00,ANIM: crumple KO stun -> fall back -> G84,,60 61,HC_DN_UP_HEAD_M_F,A7 24,A7 04,ANIM: OG84-ish hit + push forward -> OG84 idle start,,D0 63,HC_STAG_FACE_JAN_6HAK_DOWN,F4 2C,F4 0C,ANIM: idle -> high hit KO -> fall down + half roll back -> G82 idle start
F1 5E,HC_SLIP_BSOFU,BC 20,BC 00,ANIM: bt? hit from behind -> fall forward onto knees -> G26,,61 61,HC_DN_UP_FOOT_M,A8 24,A8 04,"ANIM: G84-ish hit + back""flip"" -> G26 idle start",,D1 63,HC_STAG_GB_ML,EC 24,EC 04,ANIM: heavy GB + forced step back
F2 5E,HC_SLIP_BSOFU_F,BC 20,BC 00,ANIM: bt? hit from behind -> fall forward onto knees -> G26,,62 61,HC_DN_UP_FOOT_M_F,A8 24,A8 04,"ANIM: G84-ish hit + back""flip"" -> G26 idle start",,D2 63,HC_STAG_GB_ML_F,EC 24,EC 04,ANIM: heavy GB + forced step back
F3 5E,HC_SLIP_HASA,56 20,56 00,"ANIM: DOA5 critical burst (crumple KO stun, stand for a second, fall forward G26)",,63 61,HC_DN_UP_SIDE_FR_M,A9 24,A9 04,ANIM: OG84-ish hit from right -> roll to left -> OG24 idle start,,D3 63,HC_STAG_LISA_BSOFU,48 2D,48 0D,ANIM: bt? hit from behind -> fall forward onto knees -> G26
F4 5E,HC_SLIP_HASA_F,56 20,56 00,"ANIM: DOA5 critical burst (crumple KO stun, stand for a second, fall forward G26)",,64 61,HC_DN_UP_SIDE_FR_M_F,AA 24,AA 04,ANIM: OG84-ish hit from left -> roll to right -> OG24 idle start,,D4 63,HC_STAG_LISA_BSOFU_DOWN,49 2D,49 0D,ANIM: bt? hit from behind -> fall forward onto knees -> G26
F5 5E,HC_SLIP_BHASA,57 20,57 00,ANIM: crumple limbo stun -> OG84,,65 61,HC_DN_UP_SIDE_BK_M,A9 24,A9 04,ANIM: OG84-ish hit from right -> roll to left -> OG24 idle start,,D5 63,HC_TKY001_Y,54 2B,54 0B,
F6 5E,HC_SLIP_BHASA_F,57 20,57 00,ANIM: crumple limbo stun -> OG84,,66 61,HC_DN_UP_SIDE_BK_M_F,AA 24,AA 04,ANIM: OG84-ish hit from left -> roll to right -> OG24 idle start,,D6 63,HC_FLY_SP_ROLLINGTHUNDER,79 25,79 05,ANIM: A84-ish -> spin -> A24
F7 5E,HC_SLIP_HOOK,B8 21,B8 01,ANIM: almost KO stun from right -> almost fall back + left but stand back up,,67 61,HC_DN_DO_HEAD_M,BA 24,BA 04,ANIM: G26-ish hit -> small bounce/pushback -> G26 idle start,,D7 63,HC_PB_TKY_BUDDHA_Y,14 25,14 05,ANIM: blown back away into distance / sea (no falling down)
F8 5E,HC_SLIP_HOOK_F,B9 21,B9 01,ANIM: almost KO stun from left -> almost fall back + right but stand back up,,68 61,HC_DN_DO_HEAD_M_F,BA 24,BA 04,ANIM: G26-ish hit -> small bounce/pushback -> G26 idle start,,D8 63,HC_PB_TKY_BUDDHA_R_Y,15 25,15 05,ANIM: hayabusa bb? blown back away into distance / sea (no falling down)
F9 5E,HC_SLIP_BHOOK,B6 21,B6 01,ANIM: almost KO stun from right -> fall away from camera but tech back up,,69 61,HC_DN_DO_FOOT_M,BB 24,BB 04,ANIM: OG26-ish hit from right -> get knocked back and half-turned around -> G22 idle start,,D9 63,HC_GIA001,5E 2B,5E 0B,
FA 5E,HC_SLIP_BHOOK_F,B7 21,B7 01,ANIM: almost KO stun from bt left -> almost fall forward + right but stand back up (no turn around),,6A 61,HC_DN_DO_FOOT_M_F,BB 24,BB 04,ANIM: OG26-ish hit from right -> get knocked back and half-turned around -> G22 idle start,,DA 63,HC_GIA001_Y,5F 2B,5F 0B,
FB 5E,HC_SLIP_SHK,B8 21,B8 01,ANIM: almost KO stun from right -> almost fall back + left but stand back up,,6B 61,HC_DN_DO_SIDE_FR_M,BD 24,BD 04,ANIM: G26-ish hit from right -> roll to left -> G26 idle start,,DB 63,HC_SIRI_BOUND_HIT4_F,16 25,16 05,ANIM: knockback to short sit down -> idle
FC 5E,HC_SLIP_SHK_F,B9 21,B9 01,ANIM: almost KO stun from left -> almost fall back + right but stand back up,,6C 61,HC_DN_DO_SIDE_FR_M_F,BC 24,BC 04,ANIM: G26-ish hit from left -> roll to right -> G26 idle start,,DC 63,HC_SIRI_BOUND_HIT4_F_2,17 25,17 05,ANIM: opponent bt take strong vertical hit down ->…ounce forward OA84-ish -> OG84 idle start (again)
FD 5E,HC_SLIP_ELBOW,BA 21,BA 01,ANIM: almost KO stun from front mid hit -> almost fall back on belly but stand back up,,6D 61,HC_DN_DO_SIDE_BK_M,BD 24,BD 04,ANIM: G26-ish hit from right -> roll to left -> G26 idle start,,DD 63,HC_DOA4_WALL_AT_F,F2 21,F2 01,ANIM: wallsplat and slide down to sit
FE 5E,HC_SLIP_ELBOW_F,BA 21,BA 01,ANIM: almost KO stun from front mid hit -> almost fall back on belly but stand back up,,6E 61,HC_DN_DO_SIDE_BK_M_F,BC 24,BC 04,ANIM: G26-ish hit from left -> roll to right -> G26 idle start,,DE 63,HC_DOA4_WALL_AT_B,F3 21,F3 01,ANIM: wallsplat (front) and slide down to lean onto wall
FF 5E,HC_SLIP_ELBOW_2,BA 21,BA 01,ANIM: almost KO stun from front mid hit -> almost fall back on belly but stand back up,,6F 61,HC_DN_UP_H,87 20,87 00,ANIM: G84 ground poke,,DF 63,HC_FLY_SP_XAXIS_ROTATE,01 25,01 05,ANIM: power launch -> medium ground bounce back -> G26
00 5F,HC_SLIP_ELBOW_2_F,BA 21,BA 01,ANIM: almost KO stun from front mid hit -> almost fall back on belly but stand back up,,70 61,HC_DN_UP_M,87 20,87 00,ANIM: G84 ground poke,,E0 63,HC_SIRI_BOUND,87 25,87 05,ANIM: low gravity knockback / backflip -> G26
01 5F,HC_SLIP_MHOOK,60 20,60 00,ANIM: crumple gut stun (hit from right) -> step left -> fall down (OG24),,71 61,HC_DN_UP_L,87 20,87 00,ANIM: G84 ground poke,,E1 63,HC_BOMBING,82 25,82 05,ANIM: idle -> forced crouch -> jump back + fall legs up -> G84
02 5F,HC_SLIP_MHOOK_F,61 20,61 00,ANIM: crumple limbo stun (hit from left) -> step right -> turn around and fall down (G86),,72 61,HC_DN_DO_H,8A 20,8A 00,ANIM: G26 splat ground poke to G26,,E2 63,HC_STAG_KNEE_DOA5U,84 25,84 05,ANIM: idle -> jump back -> step back
03 5F,HC_SLIP_MHOKB,60 20,60 00,ANIM: crumple gut stun (hit from right) -> step left -> fall down (OG24),,73 61,HC_DN_DO_M,8A 20,8A 00,ANIM: G26 splat ground poke to G26,,E3 63,HC_FLY_KNEE_AA_F,85 25,85 05,ANIM: airborne -> A26
04 5F,HC_SLIP_MHOKB_F,61 20,61 00,ANIM: crumple limbo stun (hit from left) -> step right -> turn around and fall down (G86),,74 61,HC_DN_DO_L,8A 20,8A 00,ANIM: G26 splat ground poke to G26,,E4 63,HC_FLY_KNEE_AB_F,85 25,85 05,ANIM: airborne -> A26
05 5F,HC_SLIP_LBODY,62 20,62 00,ANIM: ch crouch fatal stun -> lie down for a sec -> G24,,75 61,HC_DN_UP_F,28 21,28 01,ANIM: G84 ground poke,,E5 63,HC_FLY_KNEE_AC_F,85 25,85 05,ANIM: airborne -> A26
06 5F,HC_SLIP_LBODY_F,62 20,62 00,ANIM: ch crouch fatal stun -> lie down for a sec -> G24,,76 61,HC_DN_DO_F,29 21,29 01,ANIM: G26-ish -> ground poke? -> G26-ish,,E6 63,HC_FLY_KNEE_BA_F,85 25,85 05,ANIM: airborne -> A26
07 5F,HC_SLIP_LK,63 20,63 00,ANIM: crumple KO stun (high hit from left) -> fall towards camera -> half roll back to G82,,77 61,HC_NORM_F,E9 20,E9 00,ANIM: idle -> juggle (G84-ish) -> level,,E7 63,HC_FLY_KNEE_BB_F,85 25,85 05,ANIM: airborne -> A26
08 5F,HC_SLIP_LK_F,64 20,64 00,ANIM: crumple KO stun (high hit from left) -> fall away from camera -> half roll back to G28,,78 61,HC_NORM_B,E9 20,E9 00,ANIM: idle -> juggle (G84-ish) -> level,,E8 63,HC_FLY_KNEE_BC_F,85 25,85 05,ANIM: airborne -> A26
09 5F,HC_SLIP_MK5,6F 20,6F 00,ANIM: crumple gut stun (hit from right) -> step left -> fall down (OG24),,79 61,HC_AIR_D_F,EA 20,EA 00,ANIM: idle -> juggle (G84-ish) -> level (again),,E9 63,HC_FLY_KNEE_CA_F,85 25,85 05,ANIM: airborne -> A26
0A 5F,HC_SLIP_MK5_F,70 20,70 00,ANIM: crumple limbo stun (hit from left) -> step right -> turn around and fall down (G86),,7A 61,HC_AIR_D_B,EA 20,EA 00,ANIM: idle -> juggle (G84-ish) -> level (again),,EA 63,HC_FLY_KNEE_CB_F,85 25,85 05,ANIM: airborne -> A26
0B 5F,HC_SLIP_FURA,BB 21,BB 01,ANIM: hch stun -> almost fall back but stand back up,,7B 61,HC_AIR_SD_F,F6 20,F6 00,ANIM: airborne G84-ish blow back -> airborne G84-ish idle?,,EB 63,HC_FLY_KNEE_CC_F,85 25,85 05,ANIM: airborne -> A26
0C 5F,HC_SLIP_FURA_F,BB 21,BB 01,ANIM: hch stun -> almost fall back but stand back up,,7C 61,HC_AIR_SD_B,F6 20,F6 00,ANIM: airborne G84-ish blow back -> airborne G84-ish idle?,,EC 63,HC_FLY_KNEE_AA_B,85 25,85 05,ANIM: airborne -> A26
0D 5F,HC_SLIP_BFURA,BC 21,BC 01,ANIM: bt hch stun -> almost fall forward but stand back up (no turn around),,7D 61,HC_AIR_UD_F,B0 20,B0 00,ANIM: ??? airborne splat G26-ish?..,,ED 63,HC_FLY_KNEE_AB_B,85 25,85 05,ANIM: airborne -> A26
0E 5F,HC_SLIP_BFURA_F,BC 21,BC 01,ANIM: bt hch stun -> almost fall forward but stand back up (no turn around),,7E 61,HC_AIR_UD_B,B0 20,B0 00,ANIM: ??? airborne splat G26-ish?..,,EE 63,HC_FLY_KNEE_AC_B,85 25,85 05,ANIM: airborne -> A26
0F 5F,HC_SLIP_SIRI,BD 21,BD 01,ANIM: knock back and short sit down but stand back up,,7F 61,HC_MI_F,44 21,44 01,ANIM: idle -> juggle (G84-ish) -> prepare for back wall impact?..,,EF 63,HC_FLY_KNEE_BA_B,85 25,85 05,ANIM: airborne -> A26
10 5F,HC_SLIP_SIRI_F,BD 21,BD 01,ANIM: knock back and short sit down but stand back up,,80 61,HC_HI_F,44 21,44 01,ANIM: idle -> juggle (G84-ish) -> prepare for back wall impact?..,,F0 63,HC_FLY_KNEE_BB_B,85 25,85 05,ANIM: airborne -> A26
11 5F,HC_SLIP_REAR,BE 21,BE 01,ANIM: knock forward from BT and short crouch state but stand back up (no turn around),,81 61,HC_MI_B,EE 20,EE 00,ANIM: bt idle -> juggle (G26-ish) -> prepare for front wall impact?..,,F1 63,HC_FLY_KNEE_BC_B,85 25,85 05,ANIM: airborne -> A26
12 5F,HC_SLIP_REAR_F,BE 21,BE 01,ANIM: knock forward from BT and short crouch state but stand back up (no turn around),,82 61,HC_HI_B,EF 20,EF 00,ANIM: bt idle -> juggle (G26-ish) -> level,,F2 63,HC_FLY_KNEE_CA_B,85 25,85 05,ANIM: airborne -> A26
13 5F,HC_SLIP_ELB_BK,BF 21,BF 01,ANIM: knock forward from BT and short crouch state but stand back up (no turn around)ã€€(again),,83 61,HC_MI_SP_F,00 21,00 01,ANIM: idle hands down legs together,,F3 63,HC_FLY_KNEE_CB_B,85 25,85 05,ANIM: airborne -> A26
14 5F,HC_SLIP_ELB_BK_F,BF 21,BF 01,ANIM: knock forward from BT and short crouch state but stand back up (no turn around)ã€€(again),,84 61,HC_MI_SP_B,03 21,03 01,ANIM: idle A-pose,,F4 63,HC_FLY_KNEE_CC_B,85 25,85 05,ANIM: airborne -> A26
15 5F,HC_SLIP_BODY,C0 21,C0 01,ANIM: knock back and short crouch state but stand back up,,85 61,HC_REV_F,F5 20,F5 00,ANIM: airborne upside down backturned -> blow back -> level (G26-ish)?..,,F5 63,HC_FLY_KIRI_AA_F,79 25,79 05,ANIM: A84-ish -> spin -> A24
